,year,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,A_MEDIAN,A_MEAN
823,2021,41-9012,Models,detailed,2000,*,*
824,2021,41-9020,Real Estate Brokers and Sales Agents,broad,224380,48770,66880
825,2021,41-9021,Real Estate Brokers,detailed,48460,62010,86490
826,2021,41-9022,Real Estate Sales Agents,detailed,175920,48340,61480
827,2021,41-9030,Sales Engineers,broad,59550,103710,118630
828,2021,41-9031,Sales Engineers,detailed,59550,103710,118630
829,2021,41-9040,Telemarketers,broad,115130,28910,30670
830,2021,41-9041,Telemarketers,detailed,115130,28910,30670
831,2021,41-9090,Miscellaneous Sales and Related Workers,broad,243600,29570,38720
832,2021,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,7860,29390,34970
833,2021,41-9099,"Sales and Related Workers, All Other",detailed,235740,29570,38840
834,2021,43-0000,Office and Administrative Support Occupations,major,18299380,38050,43430
835,2021,43-1000,Supervisors of Office and Administrative Support Workers,minor,1443630,60590,63380
836,2021,43-1010,First-Line Supervisors of Office and Administrative Support Workers,broad,1443630,60590,63380
837,2021,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,1443630,60590,63380
838,2021,43-2000,Communications Equipment Operators,minor,53400,30720,35310
839,2021,43-2010,"Switchboard Operators, Including Answering Service",broad,48190,30150,34590
840,2021,43-2011,"Switchboard Operators, Including Answering Service",detailed,48190,30150,34590
841,2021,43-2020,Telephone Operators,broad,3870,37630,39370
842,2021,43-2021,Telephone Operators,detailed,3870,37630,39370
843,2021,43-2090,Miscellaneous Communications Equipment Operators,broad,1340,47000,49470
844,2021,43-2099,"Communications Equipment Operators, All Other",detailed,1340,47000,49470
845,2021,43-3000,Financial Clerks,minor,2768230,38830,43340
846,2021,43-3010,Bill and Account Collectors,broad,212900,37700,41280
847,2021,43-3011,Bill and Account Collectors,detailed,212900,37700,41280
848,2021,43-3020,Billing and Posting Clerks,broad,429080,38330,42750
849,2021,43-3021,Billing and Posting Clerks,detailed,429080,38330,42750
850,2021,43-3030,"Bookkeeping, Accounting, and Auditing Clerks",broad,1509370,45560,45140
851,2021,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,1509370,45560,45140
852,2021,43-3040,Gambling Cage Workers,broad,11140,29360,30770
853,2021,43-3041,Gambling Cage Workers,detailed,11140,29360,30770
854,2021,43-3050,Payroll and Timekeeping Clerks,broad,149290,47610,49560
855,2021,43-3051,Payroll and Timekeeping Clerks,detailed,149290,47610,49560
856,2021,43-3060,Procurement Clerks,broad,61930,45150,44930
857,2021,43-3061,Procurement Clerks,detailed,61930,45150,44930
858,2021,43-3070,Tellers,broad,364210,36310,34930
859,2021,43-3071,Tellers,detailed,364210,36310,34930
860,2021,43-3090,Miscellaneous Financial Clerks,broad,30310,46900,47830
861,2021,43-3099,"Financial Clerks, All Other",detailed,30310,46900,47830
862,2021,43-4000,Information and Record Clerks,minor,5461400,36770,38670
863,2021,43-4010,Brokerage Clerks,broad,39980,54000,57710
864,2021,43-4011,Brokerage Clerks,detailed,39980,54000,57710
865,2021,43-4020,Correspondence Clerks,broad,7060,37920,41710
866,2021,43-4021,Correspondence Clerks,detailed,7060,37920,41710
867,2021,43-4030,"Court, Municipal, and License Clerks",broad,150170,44610,44870
868,2021,43-4031,"Court, Municipal, and License Clerks",detailed,150170,44610,44870
869,2021,43-4040,"Credit Authorizers, Checkers, and Clerks",broad,16820,44710,44540
870,2021,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,16820,44710,44540
871,2021,43-4050,Customer Service Representatives,broad,2787070,36920,39070
872,2021,43-4051,Customer Service Representatives,detailed,2787070,36920,39070
873,2021,43-4060,"Eligibility Interviewers, Government Programs",broad,151340,47420,48570
874,2021,43-4061,"Eligibility Interviewers, Government Programs",detailed,151340,47420,48570
875,2021,43-4070,File Clerks,broad,85460,36360,36820
876,2021,43-4071,File Clerks,detailed,85460,36360,36820
877,2021,43-4080,"Hotel, Motel, and Resort Desk Clerks",broad,220380,28080,28040
878,2021,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,220380,28080,28040
879,2021,43-4110,"Interviewers, Except Eligibility and Loan",broad,169840,37220,38840
880,2021,43-4111,"Interviewers, Except Eligibility and Loan",detailed,169840,37220,38840
881,2021,43-4120,"Library Assistants, Clerical",broad,78470,29450,32490
882,2021,43-4121,"Library Assistants, Clerical",detailed,78470,29450,32490
883,2021,43-4130,Loan Interviewers and Clerks,broad,238610,45940,44910
884,2021,43-4131,Loan Interviewers and Clerks,detailed,238610,45940,44910
885,2021,43-4140,New Accounts Clerks,broad,40500,37840,41250
886,2021,43-4141,New Accounts Clerks,detailed,40500,37840,41250
887,2021,43-4150,Order Clerks,broad,133850,37920,41820
888,2021,43-4151,Order Clerks,detailed,133850,37920,41820
889,2021,43-4160,"Human Resources Assistants, Except Payroll and Timekeeping",broad,102770,45630,44840
890,2021,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,102770,45630,44840
891,2021,43-4170,Receptionists and Information Clerks,broad,983150,29950,32910
892,2021,43-4171,Receptionists and Information Clerks,detailed,983150,29950,32910
893,2021,43-4180,Reservation and Transportation Ticket Agents and Travel Clerks,broad,100860,39900,45630
894,2021,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,100860,39900,45630
895,2021,43-4190,Miscellaneous Information and Record Clerks,broad,155080,43160,43950
896,2021,43-4199,"Information and Record Clerks, All Other",detailed,155080,43160,43950
897,2021,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers",minor,2213750,42030,45710
898,2021,43-5010,Cargo and Freight Agents,broad,85750,46910,48420
899,2021,43-5011,Cargo and Freight Agents,detailed,85750,46910,48420
900,2021,43-5020,Couriers and Messengers,broad,68310,33050,34270
901,2021,43-5021,Couriers and Messengers,detailed,68310,33050,34270
902,2021,43-5030,Dispatchers,broad,291380,45510,46780
903,2021,43-5031,Public Safety Telecommunicators,detailed,97050,46670,47030
904,2021,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,194330,44050,46650
905,2021,43-5040,"Meter Readers, Utilities",broad,24000,45720,47430
906,2021,43-5041,"Meter Readers, Utilities",detailed,24000,45720,47430
907,2021,43-5050,Postal Service Workers,broad,527000,51730,53480
908,2021,43-5051,Postal Service Clerks,detailed,79320,52290,53210
909,2021,43-5052,Postal Service Mail Carriers,detailed,335540,52440,54370
910,2021,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,112130,48550,51010
911,2021,43-5060,"Production, Planning, and Expediting Clerks",broad,367200,48040,52220
912,2021,43-5061,"Production, Planning, and Expediting Clerks",detailed,367200,48040,52220
913,2021,43-5070,"Shipping, Receiving, and Inventory Clerks",broad,795360,36890,38210
914,2021,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,795360,36890,38210
915,2021,43-5110,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",broad,54760,37610,39540
916,2021,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,54760,37610,39540
917,2021,43-6000,Secretaries and Administrative Assistants,minor,3104790,39680,45250
918,2021,43-6010,Secretaries and Administrative Assistants,broad,3104790,39680,45250
919,2021,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,466910,62060,66870
920,2021,43-6012,Legal Secretaries and Administrative Assistants,detailed,155250,47710,52540
921,2021,43-6013,Medical Secretaries and Administrative Assistants,detailed,656640,37450,39740
922,2021,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,1825980,37880,41080
923,2021,43-9000,Other Office and Administrative Support Workers,minor,3254180,37180,39480
924,2021,43-9020,Data Entry and Information Processing Workers,broad,189100,36850,37590
925,2021,43-9021,Data Entry Keyers,detailed,147170,35630,35940
926,2021,43-9022,Word Processors and Typists,detailed,41930,44030,43370
927,2021,43-9030,Desktop Publishers,broad,7600,46910,50930
928,2021,43-9031,Desktop Publishers,detailed,7600,46910,50930
929,2021,43-9040,Insurance Claims and Policy Processing Clerks,broad,218300,45520,45790
930,2021,43-9041,Insurance Claims and Policy Processing Clerks,detailed,218300,45520,45790
931,2021,43-9050,"Mail Clerks and Mail Machine Operators, Except Postal Service",broad,69400,32550,34390
932,2021,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,69400,32550,34390
933,2021,43-9060,"Office Clerks, General",broad,2578180,37030,38990
934,2021,43-9061,"Office Clerks, General",detailed,2578180,37030,38990
935,2021,43-9070,"Office Machine Operators, Except Computer",broad,32920,36630,37110
936,2021,43-9071,"Office Machine Operators, Except Computer",detailed,32920,36630,37110
937,2021,43-9080,Proofreaders and Copy Markers,broad,5340,43940,46010
938,2021,43-9081,Proofreaders and Copy Markers,detailed,5340,43940,46010
939,2021,43-9110,Statistical Assistants,broad,6190,48160,53420
940,2021,43-9111,Statistical Assistants,detailed,6190,48160,53420
941,2021,43-9190,Miscellaneous Office and Administrative Support Workers,broad,147140,37900,42580
942,2021,43-9199,"Office and Administrative Support Workers, All Other",detailed,147140,37900,42580
943,2021,45-0000,"Farming, Fishing, and Forestry Occupations",major,452490,29860,34730
944,2021,45-1000,"Supervisors of Farming, Fishing, and Forestry Workers",minor,25770,48640,54450
945,2021,45-1010,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",broad,25770,48640,54450
946,2021,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,25770,48640,54450
947,2021,45-2000,Agricultural Workers,minor,383760,29680,32450
948,2021,45-2010,Agricultural Inspectors,broad,13630,45140,47430
949,2021,45-2011,Agricultural Inspectors,detailed,13630,45140,47430
950,2021,45-2020,Animal Breeders,broad,950,40090,43270
951,2021,45-2021,Animal Breeders,detailed,950,40090,43270
952,2021,45-2040,"Graders and Sorters, Agricultural Products",broad,25560,29630,30400
953,2021,45-2041,"Graders and Sorters, Agricultural Products",detailed,25560,29630,30400
954,2021,45-2090,Miscellaneous Agricultural Workers,broad,343630,29680,31980
955,2021,45-2091,Agricultural Equipment Operators,detailed,26180,36360,36280
956,2021,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,277200,29630,31440
957,2021,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,34140,29630,32150
958,2021,45-2099,"Agricultural Workers, All Other",detailed,6100,32550,37190
959,2021,45-4000,"Forest, Conservation, and Logging Workers",minor,42330,39050,43320
960,2021,45-4010,Forest and Conservation Workers,broad,6300,30550,33690
961,2021,45-4011,Forest and Conservation Workers,detailed,6300,30550,33690
962,2021,45-4020,Logging Workers,broad,36030,46330,45000
963,2021,45-4021,Fallers,detailed,4170,47700,53760
964,2021,45-4022,Logging Equipment Operators,detailed,25510,46400,43960
965,2021,45-4023,Log Graders and Scalers,detailed,3260,37820,41520
966,2021,45-4029,"Logging Workers, All Other",detailed,3080,46090,45430
967,2021,47-0000,Construction and Extraction Occupations,major,5848950,48210,55900
968,2021,47-1000,Supervisors of Construction and Extraction Workers,minor,665870,72010,75060
969,2021,47-1010,First-Line Supervisors of Construction Trades and Extraction Workers,broad,665870,72010,75060
970,2021,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,665870,72010,75060
971,2021,47-2000,Construction Trades Workers,minor,4362080,47860,54140
972,2021,47-2010,Boilermakers,broad,12920,64290,69070
973,2021,47-2011,Boilermakers,detailed,12920,64290,69070
974,2021,47-2020,"Brickmasons, Blockmasons, and Stonemasons",broad,64950,56950,59870
975,2021,47-2021,Brickmasons and Blockmasons,detailed,55950,59340,61430
976,2021,47-2022,Stonemasons,detailed,9000,47610,50170
977,2021,47-2030,Carpenters,broad,668060,48260,55190
978,2021,47-2031,Carpenters,detailed,668060,48260,55190
979,2021,47-2040,"Carpet, Floor, and Tile Installers and Finishers",broad,83600,47310,51890
980,2021,47-2041,Carpet Installers,detailed,19790,46640,48710
981,2021,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,18300,48060,53880
982,2021,47-2043,Floor Sanders and Finishers,detailed,4340,39140,44380
983,2021,47-2044,Tile and Stone Setters,detailed,41160,47810,53330
984,2021,47-2050,"Cement Masons, Concrete Finishers, and Terrazzo Workers",broad,189240,47360,51000
985,2021,47-2051,Cement Masons and Concrete Finishers,detailed,186600,47340,50900
986,2021,47-2053,Terrazzo Workers and Finishers,detailed,2640,48680,58380
987,2021,47-2060,Construction Laborers,broad,968760,37770,44130
988,2021,47-2061,Construction Laborers,detailed,968760,37770,44130
989,2021,47-2070,Construction Equipment Operators,broad,452780,48290,55890
990,2021,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,44200,46960,50590
991,2021,47-2072,Pile Driver Operators,detailed,3760,76260,75950
992,2021,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,404820,48360,56280
993,2021,47-2080,"Drywall Installers, Ceiling Tile Installers, and Tapers",broad,111650,48350,56160
994,2021,47-2081,Drywall and Ceiling Tile Installers,detailed,97070,48040,54810
995,2021,47-2082,Tapers,detailed,14580,61080,65140
996,2021,47-2110,Electricians,broad,650580,60040,63310
997,2021,47-2111,Electricians,detailed,650580,60040,63310
998,2021,47-2120,Glaziers,broad,52700,47180,51950
999,2021,47-2121,Glaziers,detailed,52700,47180,51950
1000,2021,47-2130,Insulation Workers,broad,58370,46760,50300
1001,2021,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,30360,39880,44810
1002,2021,47-2132,"Insulation Workers, Mechanical",detailed,28010,48260,56260
1003,2021,47-2140,Painters and Paperhangers,broad,216560,45630,47180
1004,2021,47-2141,"Painters, Construction and Maintenance",detailed,214220,45590,47140
1005,2021,47-2142,Paperhangers,detailed,2340,47610,51560
1006,2021,47-2150,"Pipelayers, Plumbers, Pipefitters, and Steamfitters",broad,450940,59310,62250
1007,2021,47-2151,Pipelayers,detailed,33330,45980,48510
1008,2021,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,417620,59880,63350
1009,2021,47-2160,Plasterers and Stucco Masons,broad,26980,48340,54810
1010,2021,47-2161,Plasterers and Stucco Masons,detailed,26980,48340,54810
1011,2021,47-2170,Reinforcing Iron and Rebar Workers,broad,16420,48830,58960
1012,2021,47-2171,Reinforcing Iron and Rebar Workers,detailed,16420,48830,58960
1013,2021,47-2180,Roofers,broad,129890,47110,48890
1014,2021,47-2181,Roofers,detailed,129890,47110,48890
1015,2021,47-2210,Sheet Metal Workers,broad,122630,53440,58760
1016,2021,47-2211,Sheet Metal Workers,detailed,122630,53440,58760
1017,2021,47-2220,Structural Iron and Steel Workers,broad,68620,58550,61270
1018,2021,47-2221,Structural Iron and Steel Workers,detailed,68620,58550,61270
1019,2021,47-2230,Solar Photovoltaic Installers,broad,16420,47670,50710
1020,2021,47-2231,Solar Photovoltaic Installers,detailed,16420,47670,50710
1021,2021,47-3000,"Helpers, Construction Trades",minor,206900,36510,37340
1022,2021,47-3010,"Helpers, Construction Trades",broad,206900,36510,37340
1023,2021,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,18210,37870,43370
1024,2021,47-3012,Helpers--Carpenters,detailed,27540,36690,37340
1025,2021,47-3013,Helpers--Electricians,detailed,72150,36360,36720
1026,2021,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,8940,33370,35270
1027,2021,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,45930,35720,36350
